,FIPS,county,commodity,nitrogen_content_diet,animal_nitrogen_content,feed_conversion_ratio,animal_nitrogen_uptake,inventory_head,is_chesapeake,feed_nitrogen_total,proportion_AU,animalN-feedN_ratio,feed_nitrogen_calc,domestic_animal_nitrogen,export_animal_nitrogen,import_animal_nitrogen,selfloop_animal_nitrogen,animal_nitrogen,crop_diet_percentage_corn,crop_diet_percentage_wheat,crop_diet_percentage_soybean,crop_diet_percentage_alfalfa,crop_diet_percentage_cornsilage,crop_diet_percentage_otherhay,nitrogen_content_diet_weight_corn,nitrogen_content_diet_weight_wheat,nitrogen_content_diet_weight_soybean,nitrogen_content_diet_weight_alfalfa,nitrogen_content_diet_weight_cornsilage,nitrogen_content_diet_weight_otherhay,animal_slaughtering_rate,animal_carcass_milked_laid_nitrogen,nitrogen_recycling_rate3,nitrogen_recycling3,nitrogen_loss4,animal_product_processing_rate,domestic_animal_product_nitrogen,nitrogen_recycling_rate4,nitrogen_recycling4,nitrogen_loss5,export_meat_nitrogen,import_meat_nitrogen,selfloop_meat_nitrogen,animal_product_nitrogen,animal_product_consumption_rate,animal_product_nitrogen_consumption,nitrogen_loss6,nitrogen_loss7,feed_nitrogen_recycled_slaughtering_waste,feed_nitrogen_recycled_meat_waste,total_feed_nitrogen,manure_feed_nitrogen_waste,nitrogen_recycling_rate2,nitrogen_recycling2,nitrogen_loss3,proportion_manure_feed_nitrogen_waste,excess_recycled_nitrogen_manure_total,excess_recycled_nitrogen_manure,category
58,24019,DORCHESTER,pig,2.36,2.0,3.2,0.2648305084745763,412.0,True,4132620.8553310633,0.0044296040860381,0.0732235277619925,18305.874226820742,1340.4206896551516,1340.4206896551514,136.30038933618397,0.0,136.30038933618397,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,3723.228656302524,7136.188257913171,7446.457312605048,0.0,0.0,0.0,0.75,102.22529200213798,0.9,30.667587600641394,3.4075097334045985,0.9,92.00276280192418,0.9,9.20027628019242,1.02225292002138,92.00276280192418,51.079729769391435,0.0,51.079729769391435,0.84,42.9069730062888,8.172756763102633,42.9069730062888,30.667587600641394,9.20027628019242,18345.742090701577,17005.321401046425,0.35,5951.8624903662485,11053.458910680176,0.007842005469307127,0.0,0.0,6
59,24021,FREDERICK,broiler,2.36,2.3,1.93,0.5049617985421972,1130.0,True,2644011.9241143903,0.0002954770182289,0.6024175875881017,781.2447594989766,470.63558333322015,316.1131642773636,24732.50387207037,154.5224190558566,24887.02629112623,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,158.89723922013084,304.5530418385841,317.7944784402617,0.0,0.0,0.0,0.75,18665.269718344673,0.9,5599.580915503401,622.1756572781551,0.9,16798.742746510205,0.9,1679.8742746510213,186.65269718344666,16798.742746510205,255102.25787567906,0.0,255102.25787567906,0.84,214285.8966155704,40816.36126010865,214285.8966155704,5599.580915503401,1679.8742746510213,8060.699949653399,7590.064366320179,0.35,2656.5225282120623,4933.541838108116,0.003750634478985206,0.0,0.0,7
60,24021,FREDERICK,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,8324.0,True,2644011.9241143903,0.1295591392613755,0.1573956739669842,342555.9090850737,53916.81818181814,36214.46530351793,50333.28399794862,17702.35287830022,68035.63687624884,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,99231.64535958682,0.0,99231.64535958682,0.0,7649.105996468152,136443.5123694319,0.75,51026.72765718663,0.9,15308.01829715599,1700.8909219062207,0.9,45924.05489146797,0.9,4592.405489146798,510.2672765718662,45924.05489146796,55674.64588620389,0.0,55674.64588620389,0.84,46766.702544411266,8907.943341792627,46766.702544411266,15308.01829715599,4592.405489146798,362456.3328713765,308539.51468955836,0.35,107988.83014134542,200550.68454821294,0.15246497079247615,0.0,0.0,7
61,24021,FREDERICK,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,12702.0,True,2644011.9241143903,0.8240162973319117,0.2926648456675056,2178708.9158101636,637631.5086000001,428279.80068770854,626675.3476295692,209351.70791229155,836027.0555418608,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,146549.92707243253,0.0,586199.7082897301,1265214.3703920005,180744.91005600014,0.0,0.98,819306.5144310235,0.9,15048.486999753526,1672.054111083724,0.98,802920.384142403,0.9,14747.517259758431,1638.613028862048,544574.7497486569,166534.20435276642,258345.63439374612,424879.83874651254,0.68,288918.2903476285,135961.548398884,288918.2903476285,15048.486999753526,14747.517259758431,2208504.9200696754,1570873.4114696754,0.35,549805.6940143864,1021067.717455289,0.77624795980956,0.0,0.0,7
62,24021,FREDERICK,layer,2.64,1.78,1.82,0.37046287046287046,71018.0,True,2644011.9241143903,0.0221072343874684,0.3315739178114476,58451.79132965814,19381.089454271954,13017.752442646843,166343.51438913753,6363.337011625112,172706.85140076265,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,15941.397635361309,0.0,42510.39369429683,0.0,0.0,0.0,0.95,164071.50883072452,0.9,7771.808313034321,863.5342570038129,0.84,137820.06741780858,0.9,23626.29727162435,2625.144141291592,137820.06741780858,8550.47377327701,0.0,8550.47377327701,0.98,8379.46429781147,171.00947546554016,8379.46429781147,7771.808313034321,23626.29727162435,89849.8969143168,70468.80746004486,0.35,24664.0826110157,45804.72484902916,0.03482219994410319,0.0,0.0,7
63,24021,FREDERICK,pig,2.36,2.0,3.2,0.2648305084745763,1699.0,True,2644011.9241143903,0.0240218520010153,0.0870296804878655,63514.06312999558,5527.608620689633,3712.7448791645475,26275.794127310168,1814.8637415250855,28090.657868835253,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,12918.114534914355,24759.719525252516,25836.22906982871,0.0,0.0,0.0,0.75,21067.993401626438,0.9,6320.3980204879335,702.2664467208815,0.9,18961.194061463793,0.9,1896.11940614638,210.6799340162645,18961.194061463793,49067.34076840736,0.0,49067.34076840736,0.84,41216.566245462185,7850.774522945176,41216.566245462185,6320.3980204879335,1896.11940614638,71730.5805566299,66202.97193594027,0.35,23171.040177579092,43031.93175836117,0.03271423497487546,0.0,0.0,7
64,24023,GARRETT,broiler,2.36,2.3,1.93,0.5049617985421972,429.0,True,664331.4553528278,0.0004292813428152,0.6265226531241886,285.185099228238,178.6749249999607,178.67492499996067,890.1749495451257,0.0,890.1749495451257,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,58.00374899557384,111.17385224151651,116.00749799114767,0.0,0.0,0.0,0.75,667.6312121588443,0.9,200.28936364765332,22.254373738628146,0.9,600.8680909429598,0.9,60.086809094295994,6.676312121588445,600.8680909429598,12489.086218592156,0.0,12489.086218592156,0.84,10490.83242361741,1998.2537949747457,10490.83242361741,200.28936364765332,60.086809094295994,545.5612719701874,366.88634697022667,0.35,128.41022143957932,238.47612553064735,0.0007261296757948634,0.0,0.0,6
65,24023,GARRETT,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,5672.0,True,664331.4553528278,0.3378404618226697,0.1636936857021012,224438.04567972562,36739.09090909083,36739.09090909083,16801.501427208394,0.0,16801.501427208394,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,65015.24558012571,0.0,65015.24558012571,0.0,5011.591846801357,89395.96267267286,0.75,12601.126070406295,0.9,3780.3378211218887,420.03753568020966,0.9,11341.013463365665,0.9,1134.1013463365668,126.01126070406303,11341.013463365665,22570.531426770125,0.0,22570.531426770125,0.84,18959.246398486903,3611.2850282832223,18959.246398486903,3780.3378211218887,1134.1013463365668,229352.48484718407,192613.39393809324,0.35,67414.68787833262,125198.70605976062,0.381214243726998,0.0,0.0,6
66,24023,GARRETT,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,2524.0,True,664331.4553528278,0.6266030446525502,0.3043755019137299,416272.11258254165,126703.0331999998,126703.0331999998,37776.78142775525,0.0,37776.78142775525,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,28000.366317211323,0.0,112001.46526884529,241736.49587192436,34533.78512456063,0.0,0.98,37021.24579920015,0.9,679.9820656995922,75.55356285551022,0.98,36280.82088321615,0.9,666.3824243856034,74.04249159840037,36280.82088321614,134507.22675335075,0.0,134507.22675335075,0.68,91464.91419227852,43042.312561072235,91464.91419227852,679.9820656995922,666.3824243856034,417618.4770726268,290915.443872627,0.35,101820.40535541944,189095.03851720755,0.5757705041013478,0.0,0.0,6
67,24023,GARRETT,layer,2.64,1.78,1.82,0.37046287046287046,6505.0,True,664331.4553528278,0.0077491262487886,0.3448414770321238,5147.98831857053,1775.2398955199812,1775.2398955199812,521.4731646039666,0.0,521.4731646039666,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,1403.9968141555992,0.0,3743.991504414931,0.0,0.0,0.0,0.95,495.3995063737682,0.9,23.466292407178525,2.607365823019837,0.84,416.13558535396527,0.9,71.33752891782264,7.926392101980284,362.03642476422414,543744.27612349,54.09916058974105,543798.3752840797,0.98,532922.4077783981,10875.967505681561,532922.4077783981,23.466292407178525,71.33752891782264,5242.792139895531,3467.55224437555,0.35,1213.6432855314424,2253.9089588441075,0.0068628680456580176,0.0,0.0,6
68,24023,GARRETT,pig,2.36,2.0,3.2,0.2648305084745763,506.0,True,664331.4553528278,0.0273780859331761,0.0905120757481764,18188.12367276166,1646.2448275862037,1646.2448275862034,4641.679731984872,0.0,4641.679731984872,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,3699.2793910701685,7090.285499551156,7398.558782140337,0.0,0.0,0.0,0.75,3481.259798988654,0.9,1044.3779396965963,116.04199329962171,0.9,3133.1338190897886,0.9,313.31338190897884,34.81259798988651,3133.1338190897886,116492.84164517454,0.0,116492.84164517454,0.84,97853.98698194661,18638.854663227932,97853.98698194661,1044.3779396965963,313.31338190897884,19545.814994367232,17899.570166781028,0.35,6264.849558373359,11634.720608407668,0.03542625445020137,0.0,0.0,6
69,24025,HARFORD,broiler,2.36,2.3,1.93,0.5049617985421972,43317.11896212064,True,531123.2855985172,0.0539184823948401,0.6299888715862038,28637.36152403328,18041.219071731895,18041.219071731895,134297.55932341516,0.0,134297.55932341516,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,5824.54810658304,11163.717204284161,11649.09621316608,0.0,0.0,0.0,0.75,100723.16949256137,0.9,30216.95084776841,3357.4389830853797,0.9,90650.85254330524,0.9,9065.085254330515,1007.2316949256128,90650.85254330524,428489.4823802602,0.0,428489.4823802602,0.84,359931.16519941855,68558.31718084164,359931.16519941855,30216.95084776841,9065.085254330515,67919.39762613221,49878.178554400314,0.35,17457.36249404011,32420.816060360205,0.10381214482996598,0.0,0.0,6
70,24025,HARFORD,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,5198.0,True,531123.2855985172,0.3851279957522107,0.1645993162849165,204550.4464798859,33668.863636363625,33668.863636363625,6668.032420509369,0.0,6668.032420509369,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,59254.20296339483,0.0,59254.20296339483,0.0,4567.511478428351,81474.5290746679,0.75,5001.0243153820265,0.9,1500.3072946146085,166.70081051273428,0.9,4500.921883843824,0.9,450.09218838438255,50.010243153820284,4500.921883843824,32820.904346503754,0.0,32820.904346503754,0.84,27569.55965106315,5251.344695440603,27569.55965106315,1500.3072946146085,450.09218838438255,206500.8459628849,172831.98232652128,0.35,60491.193814282444,112340.78851223883,0.3597176019762269,0.0,0.0,6
71,24025,HARFORD,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,1598.0,True,531123.2855985172,0.4934842537706333,0.3060594505768109,262100.9782537912,80218.48139999999,80218.48139999999,193390.46074379364,0.0,193390.46074379364,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,17630.110644873846,0.0,70520.44257949539,152206.62190074418,21743.803128677744,0.0,0.98,189522.65152891775,0.9,3481.028293388299,386.7809214875888,0.98,185732.1984983394,0.9,3411.40772752052,379.04530305783555,185732.1984983394,449288.11682774825,0.0,449288.11682774825,0.68,305515.91944286885,143772.1973848794,305515.91944286885,3481.028293388299,3411.40772752052,268993.4142747,188774.9328747,0.35,66071.226506145,122703.706368555,0.3928998860790713,0.0,0.0,6
72,24025,HARFORD,layer,2.64,1.78,1.82,0.37046287046287046,27363.0,True,531123.2855985172,0.0405473541660936,0.3467493025324418,21535.643967022355,7467.46952515199,7467.469525151992,181000.74561687614,0.0,181000.74561687614,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,5873.357445551551,0.0,15662.286521470804,0.0,0.0,0.0,0.95,171950.70833603232,0.9,8145.033552759443,905.0037280843826,0.84,144438.59500226713,0.9,24760.902000388665,2751.211333376519,144438.59500226713,4204.866516663384,0.0,4204.866516663384,0.98,4120.769186330116,84.09733033326756,4120.769186330116,8145.033552759443,24760.902000388665,54441.57952017046,46974.10999501847,0.35,16440.938498256466,30533.171496762006,0.09776786665822224,0.0,0.0,6
73,24025,HARFORD,pig,2.36,2.0,3.2,0.2648305084745763,400.0,True,531123.2855985172,0.0269219139162222,0.0910128311900254,14298.855373784378,1301.3793103448252,1301.3793103448252,30800.19152652697,0.0,30800.19152652697,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,2908.2417709391957,5574.1300609667915,5816.483541878391,0.0,0.0,0.0,0.75,23100.14364489523,0.9,6930.043093468567,770.0047881631735,0.9,20790.12928040571,0.9,2079.0129280405695,231.00143644895206,20790.12928040571,119822.66368482578,0.0,119822.66368482578,0.84,100651.03749525365,19171.626189572125,100651.03749525365,6930.043093468567,2079.0129280405695,23307.911395293515,22006.53208494869,0.35,7702.286229732041,14304.245855216648,0.04580250045651358,0.0,0.0,6
74,24027,HOWARD,broiler,1.4,2.3,1.93,0.851221317542561,3020.0,True,130758.82558685938,0.0147282912430183,0.6531153401728942,1925.854065838298,1257.8048333333313,1257.8048333333313,165.85198900682326,0.0,165.85198900682326,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,391.69913203490813,750.7566697335739,783.3982640698163,0.0,0.0,0.0,0.75,124.38899175511744,0.9,37.316697526535236,4.146299725170579,0.9,111.95009257960571,0.9,11.195009257960562,1.243889917551174,111.95009257960571,9524.779098083318,0.0,9524.779098083318,0.84,8000.814442389987,1523.9646556933312,8000.814442389987,37.316697526535236,11.195009257960562,1974.3657726227939,716.5609392894626,0.35,250.79632875131188,465.7646105381507,0.006972770020859879,0.0,0.0,6
75,24027,HOWARD,cow_beef,1.177,2.0,6.6,0.25745990062047835,957.0,True,130758.82558685938,0.2778101292882475,0.1706416466960387,36326.12624186481,6198.749999999995,6198.749999999995,7813.322801575796,0.0,7813.322801575796,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,10522.957511222154,0.0,10522.957511222154,0.0,811.1446414900411,14469.066577930464,0.75,5859.992101181847,0.9,1757.997630354554,195.3330700393949,0.9,5273.992891063663,0.9,527.3992891063658,58.599921011818424,5273.992891063663,139369.34930700378,0.0,139369.34930700378,0.84,117070.25341788317,22299.09588912061,117070.25341788317,1757.997630354554,527.3992891063658,38611.523161325735,32412.77316132574,0.35,11344.470606464009,21068.30255486173,0.3154048743102446,0.0,0.0,6
76,24027,HOWARD,cow_milk,1.304,0.5,1.0,0.3834355828220859,492.0,True,130758.82558685938,0.5952904999850789,0.3172946875606057,77839.48666106325,24698.055599999996,24698.055599999996,88942.94751390685,0.0,88942.94751390685,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,5235.83990993699,0.0,20943.35963974796,45202.751222456005,6457.535888922287,0.0,0.98,87164.08856362871,0.9,1600.9730552503258,177.88589502781383,0.98,85420.80679235613,0.9,1568.953594145323,174.32817712725796,85420.80679235613,29748.142483818025,0.0,29748.142483818025,0.68,20228.73688899626,9519.405594821765,20228.73688899626,1600.9730552503258,1568.953594145323,81009.4133104589,56311.357710458906,0.35,19708.975198660617,36602.38251179829,0.5479591830204282,0.0,0.0,6
77,24027,HOWARD,layer,0.72,1.78,1.82,1.3583638583638584,2197.0,True,130758.82558685938,0.0127554619445408,0.3594782366678697,1667.889223686033,599.5698770879973,599.5698770879973,1848.2400567379211,0.0,1848.2400567379211,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,454.87887918709987,0.0,1213.0103444989331,0.0,0.0,0.0,0.95,1755.828053901025,0.9,83.17080255320653,9.241200283689608,0.84,1474.895565276861,0.9,252.83923976174768,28.093248862416402,1474.895565276861,708.5290555074317,0.0,708.5290555074317,0.98,694.3584743972831,14.170581110148646,694.3584743972831,83.17080255320653,252.83923976174768,2003.8992660009872,1404.32938891299,0.35,491.5152861195465,912.8141027934435,0.013665363719287744,0.0,0.0,6
78,24027,HOWARD,pig,1.4,2.0,3.2,0.44642857142857145,377.0,True,130758.82558685938,0.0994156175391143,0.0943538511293179,12999.469394406966,1226.5499999999993,1226.5499999999993,504.8402669345335,0.0,504.8402669345335,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,2643.9598768285355,5067.58976392136,5287.919753657071,0.0,0.0,0.0,0.75,378.6302002009001,0.9,113.58906006027003,12.62100667336334,0.9,340.7671801808101,0.9,34.076718018081,3.786302002009002,340.7671801808101,24524.20663981619,0.0,24524.20663981619,0.84,20600.3335774456,3923.8730623705924,20600.3335774456,113.58906006027003,34.076718018081,13147.135172485318,11920.585172485318,0.35,4172.204810369861,7748.3803621154575,0.11599780892917941,0.0,0.0,6
79,24029,KENT,broiler,2.36,2.3,1.93,0.5049617985421972,1022045.0,True,1711001.8913388285,0.4373546060191294,0.5688426355728845,748314.5580844786,425673.22545833315,425673.22545833315,415682.80360214756,0.0,415682.80360214756,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,152199.57113582618,291715.84467700013,304399.14227165235,0.0,0.0,0.0,0.75,311762.10270161065,0.9,93528.63081048321,10392.07009005369,0.9,280585.8924314496,0.9,28058.58924314494,3117.6210270161027,280585.8924314496,110413.049226894,0.0,110413.049226894,0.84,92746.96135059095,17666.08787630305,92746.96135059095,93528.63081048321,28058.58924314494,869901.7781381068,444228.55267977365,0.35,155479.99343792076,288748.5592418529,0.37981854984000085,0.0,0.0,6
80,24029,KENT,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,926.0,True,1711001.8913388285,0.023586602699077,0.1486234330667774,40356.721828378264,5997.9545454545305,5997.9545454545305,1432.6793012524047,0.0,1432.6793012524047,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,11690.541024515129,0.0,11690.541024515129,0.0,901.1458706397078,16074.493908708302,0.75,1074.5094759393035,0.9,322.35284278179114,35.81698253131009,0.9,967.0585283453731,0.9,96.7058528345373,10.745094759393027,967.058528345373,177.79222779815004,0.0,177.79222779815004,0.84,149.34547135044602,28.44675644770402,149.34547135044602,322.35284278179114,96.7058528345373,40775.780523994596,34777.825978540066,0.35,12172.239092489022,22605.586886051045,0.029735286824930904,0.0,0.0,6
81,24029,KENT,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,4470.0,True,1711001.8913388285,0.474558370866519,0.2763535553727307,811970.2701032872,224390.8709999999,224390.8709999999,34093.9363793376,0.0,34093.9363793376,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,54616.8343118803,0.0,218467.3372475212,471525.33622589987,67360.76231798572,0.0,0.98,33412.05765175085,0.9,613.6908548280757,68.1878727586751,0.98,32743.816498715834,0.9,601.4170377315164,66.8241153035018,32743.81649871583,197.84040457081196,0.0,197.84040457081196,0.68,134.53147510815214,63.30892946265982,134.53147510815214,613.6908548280757,601.4170377315164,813185.3779958468,588794.5069958469,0.35,206078.0774485464,382716.42954730045,0.5034234617560259,0.0,0.0,6
82,24029,KENT,layer,2.64,1.78,1.82,0.37046287046287046,753.0,True,1711001.8913388285,0.0003836006875249,0.3130940815493814,656.3415018739789,205.49663971197504,205.49663971197504,572.3972962727555,0.0,572.3972962727555,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,179.00222778381243,0.0,477.3392740901665,0.0,0.0,0.0,0.95,543.7774314591177,0.9,25.75787833227405,2.8619864813637825,0.84,456.77304242565884,0.9,78.30395013011295,8.700438903345884,361.30898991814047,14390.078391947125,95.46405250751837,14485.542444454644,0.98,14195.83159556555,289.71084888909354,14195.83159556555,25.75787833227405,78.30395013011295,760.4033303363659,554.9066906243909,0.35,194.2173417185368,360.6893489058541,0.0004744491394307139,0.0,0.0,6
83,24029,KENT,pig,2.36,2.0,3.2,0.2648305084745763,2771.024988138542,True,1711001.8913388285,0.0641168197277494,0.0821791956971099,109703.99982080993,9015.386470030047,9015.386470030046,1834.4504890593237,0.0,1834.4504890593237,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,22312.677929656256,42765.96603184116,44625.35585931251,0.0,0.0,0.0,0.75,1375.8378667944928,0.9,412.7513600383478,45.86126222648306,0.9,1238.2540801150435,0.9,123.82540801150438,13.758378667944925,1238.2540801150435,670.9980769290243,0.0,670.9980769290243,0.84,563.6383846203803,107.35969230864396,563.6383846203803,412.7513600383478,123.82540801150438,110240.57658885978,101225.19011882973,0.35,35428.81654159041,65796.37357723933,0.08654825243961148,0.0,0.0,6
84,24031,MONTGOMERY,broiler,2.36,2.3,1.93,0.5049617985421972,38222.15374928306,True,189915.10235843132,0.1329308301323086,0.6305742799359413,25245.572211168637,15919.208518628473,15919.208518628471,200451.8850803646,0.0,200451.8850803646,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,5134.692653119046,9841.494251811502,10269.385306238091,0.0,0.0,0.0,0.75,150338.91381027346,0.9,45101.67414308202,5011.297127009115,0.9,135305.0224292461,0.9,13530.502242924616,1503.3891381027352,69510.6650822039,313069.90467401524,65794.35734704221,378864.2620210574,0.84,318245.9800976882,60618.28192336921,318245.9800976882,45101.67414308202,13530.502242924616,83877.74859717528,67958.54007854681,0.35,23785.48902749138,44173.05105105543,0.3420659965772342,0.0,0.0,6
85,24031,MONTGOMERY,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,1853.0,True,189915.10235843132,0.3835983225276036,0.1647522678979692,72851.1146873524,12002.386363636362,12002.38636363636,8283.391892730648,0.0,8283.391892730648,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,21103.52145439297,0.0,21103.52145439297,0.0,1626.729778776125,29017.341999790337,0.75,6212.543919547986,0.9,1863.7631758643959,207.08479731826606,0.9,5591.289527593187,0.9,559.128952759319,62.125439195479885,3953.5419173277573,37561.915428081666,1637.7476102654296,39199.6630383471,0.84,32927.71695221156,6271.94608613554,32927.71695221156,1863.7631758643959,559.128952759319,75274.00681597611,63271.620452339754,0.35,22145.067158318914,41126.553294020836,0.3184746152591116,0.0,0.0,6
86,24031,MONTGOMERY,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,490.0,True,189915.10235843132,0.4227903540553564,0.3063438520416061,80294.27336658044,24597.656999999992,24597.656999999992,7943.145079136098,0.0,7943.145079136098,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,5400.960091922451,0.0,21603.840367689805,46628.28879359715,6661.184113371023,0.0,0.98,7784.282177553376,0.9,142.9766114244497,15.886290158272175,0.98,7628.596534002308,0.9,140.11707919596128,15.568564355106815,5533.068234428722,169977.84619699078,2095.528299573587,172073.37449656436,0.68,117009.89465766377,55063.47983890059,117009.89465766377,142.9766114244497,140.11707919596128,80577.36705720086,55979.710057200864,0.35,19592.898520020302,36386.81153718056,0.2817711399728247,0.0,0.0,6
87,24031,MONTGOMERY,layer,2.64,1.78,1.82,0.37046287046287046,2211.0,True,189915.10235843132,0.0091541920249166,0.3470715144731974,1738.5193154207718,603.3905317439936,603.3905317439935,6441.523760188499,0.0,6441.523760188499,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,474.1416314783923,0.0,1264.3776839423795,0.0,0.0,0.0,0.95,6119.447572179074,0.9,289.8685692084826,32.2076188009425,0.84,5140.335960630422,0.9,881.2004503937868,97.91116115486523,4898.661247948992,3051.9931656617755,241.6747126814294,3293.667878343205,0.98,3227.7945207763405,65.87335756686434,3227.7945207763405,289.8685692084826,881.2004503937868,2909.588335023041,2306.1978032790475,0.35,807.1692311476666,1499.028572131381,0.011608134150190597,0.0,0.0,6
88,24031,MONTGOMERY,pig,2.36,2.0,3.2,0.2648305084745763,274.0,True,189915.10235843132,0.0515263012598146,0.0910974035907691,9785.622777909059,891.4448275862045,891.4448275862045,890.9305145269668,0.0,890.9305145269668,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,1990.2961582187918,3814.734303252684,3980.5923164375836,0.0,0.0,0.0,0.75,668.1978858952251,0.9,200.45936576856755,22.273262863174153,0.9,601.3780973057026,0.9,60.13780973057029,6.681978858952256,497.7783413053726,9397.37483752608,103.59975600032998,9500.97459352641,0.84,7980.818658562185,1520.1559349642257,7980.818658562185,200.45936576856755,60.13780973057029,10046.219953408196,9154.77512582199,0.35,3204.1712940376965,5950.603831784294,0.046080114040639004,0.0,0.0,6
89,24033,PRINCE GEORGES,broiler,2.36,2.3,1.93,0.5049617985421972,4195.0,True,49625.4652771115,0.0462380039399374,0.7614381147255957,2294.582459004308,1747.1825416666618,1747.1825416666618,13197.26907101094,0.0,13197.26907101094,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,466.694737424605,894.498246730493,933.38947484921,0.0,0.0,0.0,0.75,9897.951803258205,0.9,2969.385540977461,329.93172677527355,0.9,8908.156622932385,0.9,890.8156622932382,98.97951803258195,8908.134658220517,216802.17630350182,0.02196471186901066,216802.1982682137,0.84,182113.8465452995,34688.3517229142,182113.8465452995,2969.385540977461,890.8156622932382,6154.783662275007,4407.601120608346,0.35,1542.660392212921,2864.940728395425,0.08630527478666652,0.0,0.0,6
90,24033,PRINCE GEORGES,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,838.8314092550219,True,49625.4652771115,0.550341818577629,0.1989435031789435,27310.968808366524,5433.339809947292,5433.339809947292,7572.786971666201,0.0,7572.786971666201,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,7911.445400130315,0.0,7911.445400130315,0.0,609.8405829267118,10878.237425179184,0.75,5679.59022874965,0.9,1703.8770686248956,189.31967429165502,0.9,5111.631205874685,0.9,511.16312058746837,56.79590228749646,5111.623147365671,44351.48309938613,0.008058509014382315,44351.49115789514,0.84,37255.25257263192,7096.2385852632215,37255.25257263192,1703.8770686248956,511.16312058746837,29526.00899757889,24092.669187631596,0.35,8432.434215671059,15660.234971960537,0.47175875894500324,0.0,0.0,6
91,24033,PRINCE GEORGES,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,51.730166652622295,True,49625.4652771115,0.1414586205106117,0.3699197581925384,7019.949860297454,2596.818154844978,2596.818154844978,117777.02529695562,0.0,117777.02529695562,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,472.19393679130854,0.0,1888.7757471652342,4076.6076542982964,582.3725220426139,0.0,0.98,115421.4847910165,0.9,2119.9864553452076,235.55405059391205,0.98,113113.05509519616,0.9,2077.586726238301,230.84296958203322,53530.62224712406,1226891.573459743,59582.432848072116,1286474.0063078152,0.68,874802.3242893144,411671.68201850075,874802.3242893144,2119.9864553452076,2077.586726238301,11217.523041880962,8620.704887035985,0.35,3017.2467104625944,5603.458176573391,0.1688020952376266,0.0,0.0,6
