,FIPS,county,commodity,nitrogen_content_diet,animal_nitrogen_content,feed_conversion_ratio,animal_nitrogen_uptake,inventory_head,feed_nitrogen_total,proportion_AU,animalN-feedN_ratio,is_chesapeake,feed_nitrogen_calc,domestic_animal_nitrogen,export_animal_nitrogen,import_animal_nitrogen,selfloop_animal_nitrogen,animal_nitrogen,crop_diet_percentage_corn,crop_diet_percentage_wheat,crop_diet_percentage_soybean,crop_diet_percentage_alfalfa,crop_diet_percentage_cornsilage,crop_diet_percentage_otherhay,nitrogen_content_diet_weight_corn,nitrogen_content_diet_weight_wheat,nitrogen_content_diet_weight_soybean,nitrogen_content_diet_weight_alfalfa,nitrogen_content_diet_weight_cornsilage,nitrogen_content_diet_weight_otherhay,animal_slaughtering_rate,animal_carcass_milked_laid_nitrogen,nitrogen_recycling_rate3,nitrogen_recycling3,nitrogen_loss4,animal_product_processing_rate,domestic_animal_product_nitrogen,nitrogen_recycling_rate4,nitrogen_recycling4,nitrogen_loss5,export_meat_nitrogen,import_meat_nitrogen,selfloop_meat_nitrogen,animal_product_nitrogen,animal_product_consumption_rate,animal_product_nitrogen_consumption,nitrogen_loss6,nitrogen_loss7,feed_nitrogen_recycled_slaughtering_waste,feed_nitrogen_recycled_meat_waste,total_feed_nitrogen,manure_feed_nitrogen_waste,nitrogen_recycling_rate2,nitrogen_recycling2,nitrogen_loss3,proportion_manure_feed_nitrogen_waste,excess_recycled_nitrogen_manure_total,excess_recycled_nitrogen_manure,category
187,36023,CORTLAND,layer,2.64,1.78,1.82,0.37046287046287046,1710.0,2343474.2518837755,0.0006318838934263,0.355546540000581,True,1480.8036344246057,526.4946086399538,526.4946086399538,571.5899544169329,0.0,571.5899544169329,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,403.85553666125605,0.0,1076.9480977633496,0.0,0.0,0.0,0.95,543.0104566960862,0.9,25.72154794876202,2.8579497720846696,0.84,456.12878362471236,0.9,78.19350576423645,8.688167307137377,420.5124631679617,992.8327924915764,35.61632045675067,1028.449112948327,0.98,1007.8801306893604,20.56898225896657,1007.8801306893604,25.72154794876202,78.19350576423645,1584.7186881376042,1058.2240794976506,0.35,370.37842782417766,687.845651673473,0.0006242000946218997,0.0,0.0,6
188,36023,CORTLAND,pig,2.36,2.0,3.2,0.2648305084745763,112.0,2343474.2518837755,0.001879776983167,0.0961307093438826,True,4405.208959335626,423.47586206896057,423.4758620689606,641.0908647020748,0.0,641.0908647020748,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,895.9747035936866,1717.284848554566,1791.9494071873733,0.0,0.0,0.0,0.75,480.8181485265561,0.9,144.2454445579668,16.02727161755186,0.9,432.7363336739005,0.9,43.273633367390055,4.808181485265557,61.72610243280656,7.864360008175521,371.01023124109395,378.8745912492695,0.84,318.25465664938633,60.61993459988315,318.25465664938633,144.2454445579668,43.273633367390055,4592.728037260983,4169.252175192022,0.35,1459.2382613172076,2710.0139138748145,0.002459259482635123,0.0,0.0,6
189,36023,,year,,,,,2017.0,2343474.2518837755,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
190,36025,DELAWARE,broiler,2.36,2.3,1.93,0.5049617985421972,1254.0,1429241.886448352,0.0006154140826064,0.6951652715975257,True,879.5755843712531,611.4503999999945,611.4503999999945,542.4574167112551,0.0,542.4574167112551,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,178.89672902466165,342.8853972972681,357.7934580493233,0.0,0.0,0.0,0.75,406.8430625334413,0.9,122.0529187600324,13.561435417781368,0.9,366.1587562800972,0.9,36.61587562800971,4.068430625334408,366.1587562800972,3.4598444346769424,0.0,3.4598444346769424,0.84,2.9062693251286316,0.5535751095483108,2.9062693251286316,122.0529187600324,36.61587562800971,1038.2443787592952,426.79397875930067,0.35,149.37789256575522,277.4160861935454,0.0003998368661593259,0.0,0.0,6
191,36025,DELAWARE,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,4541.0,1429241.886448352,0.13265148425589,0.156692139310027,True,189591.05759806206,29707.428409090895,29707.428409090895,25442.09221066097,0.0,25442.09221066097,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,54920.76502538913,0.0,54920.76502538913,0.0,4233.4756373737455,75516.05190991006,0.75,19081.569157995727,0.9,5724.470747398717,636.052305266524,0.9,17173.412242196155,0.9,1717.3412242196155,190.81569157995727,17173.412242196155,28.71466026727224,0.0,28.71466026727224,0.84,24.12031462450868,4.59434564276356,24.12031462450868,5724.470747398717,1717.3412242196155,197032.8695696804,167325.4411605895,0.35,58563.90440620632,108761.53675438317,0.15675685073361367,0.0,0.0,6
192,36025,DELAWARE,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,6902.0,1429241.886448352,0.8403559455592934,0.2913001153148447,True,1201071.916919253,349872.3879,349872.3879,424086.69194838876,0.0,424086.69194838876,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,80789.590824165,0.0,323158.36329666,697483.4674486244,99640.4953498035,0.0,0.98,415604.95810942096,0.9,7633.560455071024,848.1733838967803,0.98,407292.85894723254,0.9,7480.889245969575,831.2099162188415,401770.9371702848,232066.97760804504,5521.921776947764,237588.8993849928,0.68,161560.45158179512,76028.44780319769,161560.45158179512,7633.560455071024,7480.889245969575,1216186.3666202936,866313.9787202936,0.35,303209.89255210274,563104.0861681909,0.8115959540209206,0.0,0.0,6
193,36025,DELAWARE,layer,2.64,1.78,1.82,0.37046287046287046,5905.0,1429241.886448352,0.0034499317970976,0.3687240581536505,True,4930.787029801927,1818.0998035199514,1818.0998035199514,2629.956524988002,0.0,2629.956524988002,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,1344.7600990368892,0.0,3586.026930765038,0.0,0.0,0.0,0.95,2498.458698738602,0.9,118.34804362446008,13.149782624940002,0.84,2098.7053069404255,0.9,359.77805261835874,39.97533917981764,2098.7053069404255,28959.831301183698,0.0,28959.831301183698,0.98,28380.634675160025,579.1966260236732,28380.634675160025,118.34804362446008,359.77805261835874,5408.913126044746,3590.8133225247943,0.35,1256.784662883678,2334.028659641116,0.003364010781068647,0.0,0.0,6
194,36025,DELAWARE,pig,2.36,2.0,3.2,0.2648305084745763,864.0,1429241.886448352,0.0229272243051124,0.0996935739057045,True,32768.54931686335,3266.813793103439,3266.813793103439,894.0687731999913,0.0,894.0687731999913,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,6664.789691565427,12774.180242167069,13329.579383130855,0.0,0.0,0.0,0.75,670.5515798999934,0.9,201.1654739699981,22.35171932999978,0.9,603.4964219099941,0.9,60.34964219099938,6.705515798999933,603.4964219099942,125.62649745262581,0.0,125.62649745262581,0.84,105.52625786020567,20.100239592420138,105.52625786020567,201.1654739699981,60.34964219099938,33030.064433024345,29763.250639920905,0.35,10417.137723972317,19346.112915948586,0.027883347598237858,0.0,0.0,6
195,36025,,year,,,,,2017.0,1429241.886448352,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
196,36043,HERKIMER,broiler,2.36,2.3,1.93,0.5049617985421972,4372.0,1989856.5606514288,0.0015762822165296,0.6796543533556275,True,3136.575509999601,2131.7871999998765,2131.7871999998765,564.9021578819295,0.0,564.9021578819295,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,637.947561355851,1222.732825932048,1275.895122711702,0.0,0.0,0.0,0.75,423.6766184114471,0.9,127.10298552343414,14.122553947048232,0.9,381.3089565703024,0.9,38.13089565703023,4.236766184114465,381.3089565703024,21.21869546786673,0.0,21.21869546786673,0.84,17.82370419300805,3.394991274858679,17.82370419300805,127.10298552343414,38.13089565703023,3301.809391180065,1170.0221911801887,0.35,409.507766913066,760.5144242671226,0.0008074737017897737,0.0,0.0,6
197,36043,HERKIMER,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,2738.0,1989856.5606514288,0.0587594855364534,0.1531959362324471,True,116922.94779521454,17912.120454545427,17912.120454545424,9299.879385174001,0.0,9299.879385174001,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,33870.256452445974,0.0,33870.256452445974,0.0,2610.832268209377,46571.60262211322,0.75,6974.909538880501,0.9,2092.4728616641505,232.49698462934975,0.9,6277.418584992451,0.9,627.7418584992452,69.74909538880502,6277.418584992451,158.952901867129,0.0,158.952901867129,0.84,133.52043756838833,25.432464298740655,133.52043756838833,2092.4728616641505,627.7418584992452,119643.16251537793,101731.04206083251,0.35,35605.86472129138,66125.17733954113,0.07020819069844537,0.0,0.0,6
198,36043,HERKIMER,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,10353.0,1989856.5606514288,0.9260585914050796,0.2848004634232584,True,1842723.7636550185,524808.5818500001,524808.5818500001,156293.18659162367,0.0,156293.18659162367,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,123950.02894540483,0.0,495800.11578161933,1070101.916561995,152871.7023659993,0.0,0.98,153167.3228597912,0.9,2813.277358649229,312.58637318324736,0.98,150103.97640259538,0.9,2757.011811476236,306.33464571958166,150103.97640259538,114822.63868537617,0.0,114822.63868537617,0.68,78079.3943060558,36743.24437932037,78079.3943060558,2813.277358649229,2757.011811476236,1848294.052825144,1323485.4709751438,0.35,463219.9148413003,860265.5561338435,0.9133841396933813,0.0,0.0,6
199,36043,HERKIMER,layer,2.64,1.78,1.82,0.37046287046287046,10079.0,1989856.5606514288,0.0043260544537758,0.360496879735058,True,8608.227836581109,3103.2392751359585,3103.239275135958,1023.0995649502887,0.0,1023.0995649502887,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,2347.698500885757,0.0,6260.5293356953525,0.0,0.0,0.0,0.95,971.9445867027742,0.9,46.03948042276302,5.1154978247514435,0.84,816.4334528303303,0.9,139.96002048519952,15.551113387244385,816.4334528303303,1357.5566715445984,0.0,1357.5566715445984,0.98,1330.4055381137064,27.15113343089206,1330.4055381137064,46.03948042276302,139.96002048519952,8794.227337489072,5690.9880623531135,0.35,1991.8458218235896,3699.142240529524,0.003927552171394653,0.0,0.0,6
200,36043,HERKIMER,pig,2.36,2.0,3.2,0.2648305084745763,476.0,1989856.5606514288,0.0092795863881612,0.0974691548541883,True,18465.04585461426,1799.7724137930854,1799.7724137930854,848.8314889067271,0.0,848.8314889067271,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,3755.602546701206,7198.238214510645,7511.205093402412,0.0,0.0,0.0,0.75,636.6236166800454,0.9,190.98708500401355,21.22078722266818,0.9,572.9612550120409,0.9,57.29612550120411,6.366236166800455,572.9612550120409,28.16781108419214,0.0,28.16781108419214,0.84,23.660961310721397,4.506849773470744,23.660961310721397,190.98708500401355,57.29612550120411,18713.32906511948,16913.556651326395,0.35,5919.744827964238,10993.811823362157,0.011672643734989035,0.0,0.0,6
201,36043,,year,,,,,2017.0,1989856.5606514288,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
202,36051,LIVINGSTON,broiler,2.36,2.3,1.93,0.5049617985421972,282.0,5296274.644317426,3.861900511475855e-05,0.6722661217552071,True,204.53685757806068,137.5032,137.50320000000002,308.1010933407012,0.0,308.1010933407012,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,41.600716795537764,79.73470719144738,83.20143359107553,0.0,0.0,0.0,0.75,231.07582000552588,0.9,69.32274600165779,7.702527333517523,0.9,207.9682380049733,0.9,20.796823800497325,2.3107582000552576,,26954.78473783878,207.9682380049733,27162.752975843756,0.84,22816.712499708756,4346.040476135,22816.712499708756,69.32274600165779,20.796823800497325,294.6564273802158,157.1532273802158,0.35,55.00362958307553,102.14959779714027,4.109423523803932e-05,0.0,0.0,6
203,36051,LIVINGSTON,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,2193.0,5296274.644317426,0.017876451835669,0.1515306087736581,True,94678.59858761543,14346.705681818172,14346.705681818172,1489.2044217277084,0.0,1489.2044217277084,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,27426.510152115516,0.0,27426.510152115516,0.0,2114.126824225571,37711.45145915884,0.75,1116.9033162957812,0.9,335.0709948887345,37.23011054319272,0.9,1005.2129846662032,0.9,100.52129846662025,11.169033162957803,,9516.281086087905,1005.2129846662032,10521.494070754108,0.84,8838.05501943345,1683.439051320658,8838.05501943345,335.0709948887345,100.52129846662025,95114.19088097078,80767.48519915261,0.35,28268.61981970341,52498.8653794492,0.021120011925231885,0.0,0.0,6
204,36051,LIVINGSTON,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,28803.0,5296274.644317426,0.9786065677996006,0.2817045194727938,True,5182969.151799527,1460065.8343499994,1460065.8343499997,40255.548634095234,0.0,40255.548634095234,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,348630.2120044525,0.0,1394520.84801781,3009840.830305106,429977.2614721581,0.0,0.98,39450.43766141333,0.9,724.5998754137145,80.5110972681905,0.98,38661.42890818506,0.9,710.1078779054435,78.900875322827,38661.42219997032,100823.27121551539,0.00670821473630459,100823.27792373013,0.68,68559.82898813649,32263.44893559364,68559.82898813649,724.5998754137145,710.1078779054435,5184403.859552846,3724338.025202847,0.35,1303518.3088209964,2420819.7163818507,0.9738827860237,0.0,0.0,6
205,36051,LIVINGSTON,layer,2.64,1.78,1.82,0.37046287046287046,2577.0,5296274.644317426,0.0004201333003239,0.3565780724390236,True,2225.14134573887,793.4366119679412,793.4366119679412,7180.43297223262,0.0,7180.43297223262,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,606.8567306560553,0.0,1618.2846150828145,0.0,0.0,0.0,0.95,6821.411323620989,0.9,323.1194837504683,35.90216486116316,0.84,5729.98551184163,0.9,982.2832306014229,109.14258117793588,5729.985511841629,574.9335711607981,0.0,574.9335711607981,0.98,563.4348997375821,11.498671423216024,563.4348997375821,323.1194837504683,982.2832306014229,3530.544060090761,2737.1074481228197,0.35,957.9876068429868,1779.119841279833,0.00071573036850727,0.0,0.0,6
206,36051,LIVINGSTON,pig,2.36,2.0,3.2,0.2648305084745763,413.0,5296274.644317426,0.0030582280592915,0.0964096093861065,True,16197.215726965662,1561.5672413792604,1561.5672413792604,5403.31735931428,0.0,5403.31735931428,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,3294.348961416745,6314.168842715428,6588.69792283349,0.0,0.0,0.0,0.75,4052.48801948571,0.9,1215.746405845713,135.08293398285696,0.9,3647.239217537139,0.9,364.7239217537138,40.524880194857076,,60366.735736033996,3647.239217537139,64013.97495357114,0.84,53771.738960999755,10242.235992571383,53771.738960999755,1215.746405845713,364.7239217537138,17777.68605456509,16216.118813185829,0.35,5675.641584615039,10540.47722857079,0.004240377447322764,0.0,0.0,6
207,36051,,year,,,,,2017.0,5296274.644317426,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
208,36053,MADISON,broiler,2.36,2.3,1.93,0.5049617985421972,1288.0,3435763.3383864677,0.0002709483084109,0.6746365630623761,True,930.914264636,628.0287999997703,628.0287999997703,10387.42063032609,0.0,10387.42063032609,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,189.3384945022373,362.8987811292881,378.6769890044746,0.0,0.0,0.0,0.75,7790.565472744568,0.9,2337.1696418233705,259.6855157581522,0.9,7011.5089254701115,0.9,701.1508925470109,77.90565472744561,7011.508925470112,920.9539708779142,0.0,920.9539708779142,0.84,773.6013355374479,147.35263534046635,773.6013355374479,2337.1696418233705,701.1508925470109,3969.2347990063818,3341.2059990066114,0.35,1169.4220996523138,2171.7838993542973,0.0012816365521154283,0.0,0.0,6
209,36053,MADISON,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,2702.0,3435763.3383864677,0.0338334779524604,0.1520649126790814,True,116243.82315917031,17676.606818181812,17676.606818181812,28795.277450624744,0.0,28795.277450624744,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,33673.52752951222,0.0,33673.52752951222,0.0,2595.6677470665672,46301.10035307931,0.75,21596.45808796856,0.9,6478.937426390566,719.8819362656186,0.9,19436.812279171703,0.9,1943.681227917171,215.96458087968563,19436.812279171703,30441.77276102498,0.0,30441.77276102498,0.84,25571.08911926098,4870.683641763997,25571.08911926098,6478.937426390566,1943.681227917171,124666.44181347804,106989.83499529623,0.35,37446.44224835368,69543.39274694255,0.0410396974252825,0.0,0.0,6
210,36053,MADISON,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,18412.0,3435763.3383864677,0.9609260694230212,0.2826978225826264,True,3301514.5602234257,933330.9773999997,933330.9773999997,2173916.010319107,0.0,2173916.010319107,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,222074.97041861608,0.0,888299.8816744643,1917247.244614052,273892.46351629315,0.0,0.98,2130437.690112725,0.9,39130.488185744085,4347.832020638227,0.98,2087828.9363104703,0.9,38347.878422029105,4260.875380225458,2087788.5085958082,456009.34614915773,40.42771466202971,456049.7738638198,0.68,310113.84622739744,145935.92763642233,310113.84622739744,39130.488185744085,38347.878422029105,3378992.9268311993,2445661.9494311996,0.35,855981.6823009198,1589680.26713028,0.9381192747291897,0.0,0.0,6
211,36053,MADISON,layer,2.64,1.78,1.82,0.37046287046287046,2902.0,3435763.3383864677,0.000726756128927,0.3578353831449883,True,2496.9620637150556,893.5013767679776,893.5013767679776,194034.02342498253,0.0,194034.02342498253,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,680.9896537404696,0.0,1815.9724099745858,0.0,0.0,0.0,0.95,184332.3222537334,0.9,8731.53105412421,970.1701171249115,0.84,154839.15069313606,0.9,26543.85440453761,2949.317156059733,154839.15069313606,453.60179371476636,0.0,453.60179371476636,0.98,444.529757840471,9.072035874295352,444.529757840471,8731.53105412421,26543.85440453761,37772.34752237688,36878.8461456089,0.35,12907.596150963114,23971.249994645783,0.014146172739455811,0.0,0.0,6
212,36053,MADISON,pig,2.36,2.0,3.2,0.2648305084745763,373.0,3435763.3383864677,0.0042427481871804,0.0967495541090388,True,14577.078675520064,1410.325862068944,1410.325862068944,3232.2099268904603,0.0,3232.2099268904603,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,2964.829561122725,5682.589992151889,5929.65912224545,0.0,0.0,0.0,0.75,2424.1574451678453,0.9,727.2472335503536,80.80524817226149,0.9,2181.741700651061,0.9,218.17417006510593,24.241574451678417,2181.7417006510605,1459.8669288502113,0.0,1459.8669288502113,0.84,1226.2882202341775,233.57870861603374,1226.2882202341775,727.2472335503536,218.17417006510593,15522.500079135523,14112.174217066578,0.35,4939.260975973302,9172.913241093276,0.005413218553956531,0.0,0.0,6
213,36053,,year,,,,,2017.0,3435763.3383864677,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
214,36065,ONEIDA,broiler,2.36,2.3,1.93,0.5049617985421972,1142.0,3095289.868789078,0.0002658175593845,0.6767757805816466,True,822.782398509082,556.8391999998233,556.8391999998233,980.8598711907816,0.0,980.8598711907816,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,167.34557257811838,320.7456807747269,334.69114515623676,0.0,0.0,0.0,0.75,735.6449033930862,0.9,220.69347101792587,24.521496779769535,0.9,662.0804130537776,0.9,66.20804130537772,7.356449033930858,662.0804130537775,0.04845013049594157,0.0,0.04845013049594157,0.84,0.04069810961659091,0.007752020879350653,0.04069810961659091,220.69347101792587,66.20804130537772,1109.6839108323857,552.8447108325623,0.35,193.4956487913968,359.34906204116555,0.00024065243586547056,0.0,0.0,6
215,36065,ONEIDA,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,2408.0,3095289.868789078,0.033362974470336,0.1525470981150334,True,103268.07687069969,15753.245454545437,15753.245454545437,26668.062979386534,0.0,26668.062979386534,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,29914.71146526002,0.0,29914.71146526002,0.0,2305.9256754471267,41132.728264732534,0.75,20001.0472345399,0.9,6000.314170361971,666.7015744846631,0.9,18000.94251108591,0.9,1800.094251108592,200.01047234539897,18000.94251108591,47.48718464332919,0.0,47.48718464332919,0.84,39.88923510039652,7.597949542932675,39.88923510039652,6000.314170361971,1800.094251108592,111068.48529217025,95315.23983762482,0.35,33360.33394316868,61954.90589445613,0.041490574464359914,0.0,0.0,6
216,36065,ONEIDA,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,16547.0,3095289.868789078,0.9555540504654448,0.2835942343216867,True,2957716.771486059,838791.4231499999,838791.42315,1473055.1279807403,0.0,1473055.1279807403,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,198949.55862013847,0.0,795798.2344805539,1717597.8560871952,245371.1222981708,0.0,0.98,1443594.0254211253,0.9,26514.992303653435,2946.110255961492,0.98,1414722.1449127027,0.9,25984.692457580357,2887.188050842262,1414722.1000785944,1350124.540300523,0.04483410828244197,1350124.5851346313,0.68,918084.7178915493,432039.8672430819,918084.7178915493,26514.992303653435,25984.692457580357,3010216.456247293,2171425.033097293,0.35,759998.7615840526,1411426.2715132406,0.9452179125077833,0.0,0.0,6
217,36065,ONEIDA,layer,2.64,1.78,1.82,0.37046287046287046,5744.0,3095289.868789078,0.0015916688152625,0.3589700499605013,True,4926.676358349531,1768.5292584959518,1768.529258495952,2269.6221369164973,0.0,2269.6221369164973,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,1343.6390068225994,0.0,3583.037351526932,0.0,0.0,0.0,0.95,2156.1410300706725,0.9,102.13299616124232,11.34811068458248,0.84,1811.158465259365,0.9,310.4843083301769,34.49825648113074,1811.1584652593647,155655.5841459664,0.0,155655.5841459664,0.98,152542.47246304707,3113.1116829193197,152542.47246304707,102.13299616124232,310.4843083301769,5339.29366284095,3570.764404344998,0.35,1249.7675415207493,2320.9968628242486,0.0015543481469023157,0.0,0.0,6
218,36065,ONEIDA,pig,2.36,2.0,3.2,0.2648305084745763,733.0,3095289.868789078,0.009225488689572,0.0970563390543909,True,28555.56167546044,2771.4982758620595,2771.4982758620595,2142.1599747986165,0.0,2142.1599747986165,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,5807.910849246192,11131.829127721867,11615.821698492384,0.0,0.0,0.0,0.75,1606.6199810989624,0.9,481.9859943296887,53.553999369965425,0.9,1445.9579829890663,0.9,144.5957982989065,16.066199810989616,1445.9579829890665,1.361431148852475,0.0,1.361431148852475,0.84,1.143602165036079,0.21782898381639604,1.143602165036079,481.9859943296887,144.5957982989065,29182.143468089034,26410.645192226973,0.35,9243.72581727944,17166.91937494753,0.011496512445088852,0.0,0.0,6
219,36065,,year,,,,,2017.0,3095289.868789078,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
220,36067,ONONDAGA,broiler,2.36,2.3,1.93,0.5049617985421972,751.0,5260151.179383809,0.0001033199180457,0.6737850254435607,True,543.4783887619274,366.1875999999806,335.5563157514387,624.6260847227002,30.63128424854189,655.257368971242,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,110.53797737530726,211.8644566360056,221.07595475061453,0.0,0.0,0.0,0.75,491.4430267284315,0.9,147.4329080185295,16.381434224281037,0.9,442.29872405558837,0.9,44.22987240555883,4.91443026728431,427.11537863129814,357.293111102165,15.183345424290232,372.47645652645525,0.84,312.8802234822224,59.59623304423286,312.8802234822224,147.4329080185295,44.22987240555883,735.1411691860156,368.95356918603505,0.35,129.13374921511226,239.8198199709228,9.6295926220497e-05,0.0,0.0,7
221,36067,ONONDAGA,cow_beef,1.6569999999999998,2.0,6.6,0.18287887931822758,1458.0,5260151.179383809,0.0119396709554434,0.1518729737882209,True,62804.4742577302,9538.302272727253,8740.431323070747,29515.990045373605,797.8709496565068,30313.86099503011,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,18193.209199583885,0.0,18193.209199583885,0.0,1402.3932091345912,25015.662649427846,0.75,22735.39574627258,0.9,6820.6187238817765,757.846524875753,0.9,20461.856171645322,0.9,2046.185617164533,227.35395746272593,19329.808663630876,4896.205210224183,1132.0475080144467,6028.25271823863,0.84,5063.732283320449,964.5204349181813,5063.732283320449,6820.6187238817765,2046.185617164533,71671.27859877651,62132.976326049255,0.35,21746.541714117237,40386.43461193202,0.01621654593924332,0.0,0.0,7
222,36067,ONONDAGA,cow_milk,1.7839999999999998,0.5,1.0,0.28026905829596416,25553.0,5260151.179383809,0.8721766179019823,0.2823409966353437,True,4587780.865288094,1295318.6218499998,1186966.3103617928,2093016.856016718,108352.31148820708,2201369.1675049253,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,308595.125467809,0.0,1234380.501871236,2664204.5832054173,380600.6547436311,0.0,0.98,2157341.784154827,0.9,39624.64501508866,4402.738335009846,0.98,2114194.94847173,0.9,38832.152114787,4314.683568309665,1934162.553362212,758024.4979395823,180032.39510951805,938056.8930491004,0.68,637878.6872733884,300178.20577571203,637878.6872733884,39624.64501508866,38832.152114787,4666237.66241797,3370919.04056797,0.35,1179821.6641987893,2191097.3763691806,0.8798011412165738,0.0,0.0,7
223,36067,ONONDAGA,layer,2.64,1.78,1.82,0.37046287046287046,703150.0,5260151.179383809,0.1151629579193421,0.3573837173047794,True,605774.5689207553,216493.96728959982,198384.42930922413,10129.620883394755,18109.53798037567,28239.158863770426,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,165211.24606929687,0.0,440563.3228514584,0.0,0.0,0.0,0.95,26827.200920581905,0.9,1270.7621488696693,141.195794318852,0.84,22534.8487732888,0.9,3863.1169325637957,429.2352147293104,22534.8487732888,81104.55926496335,0.0,81104.55926496335,0.98,79482.46807966408,1622.0911852992722,79482.46807966408,1270.7621488696693,3863.1169325637957,610908.4480021888,394414.480712589,0.35,138045.06824940615,256369.41246318285,0.1029411582026042,0.0,0.0,7
224,36067,ONONDAGA,pig,2.36,2.0,3.2,0.2648305084745763,83.0,5260151.179383809,0.0006174333051863,0.0966274351942953,True,3247.792528466559,313.82586206891887,287.57459308663425,2319.791750649656,26.25126898228466,2346.0430196319408,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,660.5679718915036,1266.0886127920485,1321.1359437830072,0.0,0.0,0.0,0.75,1759.5322647239554,0.9,527.8596794171868,58.65107549079846,0.9,1583.57903825156,0.9,158.35790382515594,17.595322647239556,1561.5119258492205,5584.4678177229935,22.067112402339635,5606.534930125333,0.84,4709.48934130528,897.0455888200531,4709.48934130528,527.8596794171868,158.35790382515594,3934.0101117089016,3620.1842496399827,0.35,1267.0644873739939,2353.119762265989,0.0009448587153581925,0.0,0.0,7
225,36067,,year,,,,,2017.0,5260151.179383809,,,True,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,0
