,FIPS,county,commodity,nitrogen_content_diet,is_chesapeake,animal_nitrogen_content,feed_conversion_ratio,animal_nitrogen_uptake,inventory_head,feed_nitrogen_total,proportion_AU,animalN-feedN_ratio,feed_nitrogen_calc,domestic_animal_nitrogen,export_animal_nitrogen,import_animal_nitrogen,selfloop_animal_nitrogen,animal_nitrogen,crop_diet_percentage_corn,crop_diet_percentage_wheat,crop_diet_percentage_soybean,crop_diet_percentage_alfalfa,crop_diet_percentage_cornsilage,crop_diet_percentage_otherhay,nitrogen_content_diet_weight_corn,nitrogen_content_diet_weight_wheat,nitrogen_content_diet_weight_soybean,nitrogen_content_diet_weight_alfalfa,nitrogen_content_diet_weight_cornsilage,nitrogen_content_diet_weight_otherhay,animal_slaughtering_rate,animal_carcass_milked_laid_nitrogen,nitrogen_recycling_rate3,nitrogen_recycling3,nitrogen_loss4,animal_product_processing_rate,domestic_animal_product_nitrogen,nitrogen_recycling_rate4,nitrogen_recycling4,nitrogen_loss5,export_meat_nitrogen,import_meat_nitrogen,selfloop_meat_nitrogen,animal_product_nitrogen,animal_product_consumption_rate,animal_product_nitrogen_consumption,nitrogen_loss6,nitrogen_loss7,feed_nitrogen_recycled_slaughtering_waste,feed_nitrogen_recycled_meat_waste,total_feed_nitrogen,manure_feed_nitrogen_waste,nitrogen_recycling_rate2,nitrogen_recycling2,nitrogen_loss3,proportion_manure_feed_nitrogen_waste,excess_recycled_nitrogen_manure_total,excess_recycled_nitrogen_manure,category
218,36109,TOMPKINS,broiler,2.36,True,2.3,1.93,0.5049617985421972,305.0,1852206.7118599475,0.0001155733209463,0.4824518742005397,214.06568076868072,103.27638888886445,102.70622542709634,33388.03123198055,0.5701634617680932,33388.60139544232,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,43.5387825292232,83.44933318101113,87.0775650584464,0.0,0.0,0.0,0.75,25041.451046581737,0.9,7512.4353139745235,834.7150348860578,0.9,22537.305941923565,0.9,2253.7305941923546,250.41451046581687,22537.30594192356,487.5204366639481,0.0,487.5204366639481,0.84,409.51716679771636,78.00326986623173,409.51716679771636,7512.4353139745235,2253.7305941923546,9980.23158893556,9876.955200046696,0.35,3456.9343200163435,6420.020880030352,0.007145799875838433,0.0,0.0,7
219,36109,TOMPKINS,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,1236.0,1852206.7118599475,0.0278783420549688,0.1550437479532378,51636.45226974066,8005.909090909065,7961.710442108657,23954.528370301377,44.1986488004088,23998.727019101785,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,14958.05497252596,0.0,14958.05497252596,0.0,1153.0167374655427,20567.325587223197,0.75,17999.045264326338,0.9,5399.7135792979025,599.9681754775447,0.9,16199.140737893704,0.9,1619.9140737893708,179.99045264326332,16199.140737893702,3965.2264055017054,0.0,3965.2264055017054,0.84,3330.7901806214322,634.4362248802731,3330.7901806214322,5399.7135792979025,1619.9140737893708,58656.07992282793,50650.17083191886,0.35,17727.5597911716,32922.61104074726,0.036644489836322236,0.0,0.0,7
220,36109,TOMPKINS,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,10272.0,1852206.7118599475,0.9656754544704316,0.2826388477310994,1788630.5582485385,505536.4799999999,502745.53782446525,518603.6940892012,2790.9421755347144,521394.63626473595,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,120311.4725279286,0.0,481245.8901117144,1038689.0461577834,148384.14945111194,0.0,0.98,510966.7435394412,0.9,9385.103452765272,1042.789272529475,0.98,500747.40866865235,0.9,9197.401383709966,1021.9334870788844,500746.0319470282,898543.3284990329,1.3767216240849158,898544.7052206569,0.68,611010.3995500468,287534.30567061016,611010.3995500468,9385.103452765272,9197.401383709966,1807213.0630850138,1301676.5830850138,0.35,455586.8040797548,846089.779005259,0.9417396533039566,0.0,0.0,7
221,36109,TOMPKINS,layer,2.64,True,1.78,1.82,0.37046287046287046,2724.0,1852206.7118599475,0.0012288123585394,0.2791617844831529,2276.014498103129,635.3762687999971,631.8685131857478,15971.870121473476,3.5077556142492288,15975.377877087725,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,620.7312267553988,0.0,1655.2832713477303,0.0,0.0,0.0,0.95,15176.608983233338,0.9,718.8920044689484,79.87688938543863,0.84,12748.351545916004,0.9,2185.4316935856004,242.82574373173338,5218.843453464126,133106.79332858155,7529.50809245188,140636.30142103342,0.98,137823.57539261275,2812.7260284206714,137823.57539261275,718.8920044689484,2185.4316935856004,5180.338196157678,4544.961927357681,0.35,1590.7366745751883,2954.2252527824926,0.003288198409166559,0.0,0.0,7
222,36109,TOMPKINS,pig,2.36,True,2.0,3.2,0.2648305084745763,249.0,1852206.7118599475,0.0051018177951138,0.0772335285863378,9449.621162796298,729.8275862068905,725.7983881731234,23024.41267201296,4.0291980337670354,23028.44187004673,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,1921.9568466704336,3683.7506227849976,3843.913693340867,0.0,0.0,0.0,0.75,17271.33140253505,0.9,5181.399420760513,575.7110467511675,0.9,15544.198262281543,0.9,1554.4198262281548,172.71331402535043,15544.198262281543,9894.381771564458,0.0,9894.381771564458,0.84,8311.280688114144,1583.101083450314,8311.280688114144,5181.399420760513,1554.4198262281548,16185.440409784967,15455.612823578076,0.35,5409.464488252326,10046.14833532575,0.01118185857471632,0.0,0.0,7
223,36123,YATES,broiler,2.36,True,2.3,1.93,0.5049617985421972,1371.0,2341954.0020704437,0.0004085480321283,0.4851959596980142,956.8006988808764,464.23583333323757,464.2358333332376,58.35145927741593,0.0,58.35145927741593,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,194.6035319757715,372.99010295356203,389.207063951543,0.0,0.0,0.0,0.75,43.763594458061945,0.9,13.129078337418584,1.4587864819353982,0.9,39.38723501225575,0.9,3.9387235012255752,0.4376359445806193,39.38723501225575,8452.76076275007,0.0,8452.76076275007,0.84,7100.319040710058,1352.441722040011,7100.319040710058,13.129078337418584,3.9387235012255752,973.8685007195206,509.63266738628306,0.35,178.37143358519907,331.261233801084,0.0003019655425538505,0.0,0.0,6
224,36123,YATES,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,1495.0,2341954.0020704437,0.0265178053919599,0.1559256044097758,62103.48046382568,9683.522727272722,9683.522727272722,2558.366544563785,0.0,2558.366544563785,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,17990.145215833632,0.0,17990.145215833632,0.0,1386.7403603871758,24736.449671771246,0.75,1918.7749084228385,0.9,575.6324725268518,63.959163614094564,0.9,1726.8974175805547,0.9,172.68974175805542,19.187749084228386,1726.8974175805547,11359.821480850698,0.0,11359.821480850698,0.84,9542.250043914586,1817.5714369361121,9542.250043914586,575.6324725268518,172.68974175805542,62851.80267811059,53168.27995083787,0.35,18608.897982793253,34559.38196804462,0.03150306000663154,0.0,0.0,6
225,36123,YATES,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,12721.0,2341954.0020704437,0.9404708722181916,0.2842464384661692,2202539.5230220747,626064.0149999998,626064.0149999998,27777.414748619627,0.0,27777.414748619627,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,148152.88271448933,0.0,592611.5308579573,1279053.2207684244,182721.8886812035,0.0,0.98,27221.866453647235,0.9,499.99346547515273,55.554829497239155,0.98,26677.42912457429,0.9,489.9935961656509,54.44373290729453,,27711.433476674498,26677.42912457429,54388.86260124879,0.68,36984.42656884918,17404.436032399608,36984.42656884918,499.99346547515273,489.9935961656509,2203529.5100837154,1577465.4950837158,0.35,552112.9232793004,1025352.5718044153,0.9346736474447468,0.0,0.0,6
226,36123,YATES,layer,2.64,True,1.78,1.82,0.37046287046287046,82637.0,2341954.0020704437,0.0293157442699048,0.280749598408674,68656.12461657723,19275.179414399932,19275.179414399932,279.18640685658266,0.0,279.18640685658266,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,18724.39762270288,0.0,49931.72699387435,0.0,0.0,0.0,0.95,265.22708651375353,0.9,12.563388308546218,1.3959320342829127,0.84,222.79075267155295,0.9,38.19270045798053,4.243633384220054,222.79075267155298,6661.166475584009,0.0,6661.166475584009,0.98,6527.943146072329,133.22332951168028,6527.943146072329,12.563388308546218,38.19270045798053,68706.88070534375,49431.70129094382,0.35,17301.095451830337,32130.605839113483,0.02928907712339768,0.0,0.0,6
227,36123,YATES,pig,2.36,True,2.0,3.2,0.2648305084745763,204.0,2341954.0020704437,0.003287030087815,0.0776728167662496,7698.073269084301,597.9310344827489,597.9310344827488,145.98931416847128,0.0,145.98931416847128,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,1565.7098174408748,3000.9438167616768,3131.4196348817495,0.0,0.0,0.0,0.75,109.49198562635345,0.9,32.84759568790604,3.649732854211784,0.9,98.54278706371811,0.9,9.854278706371812,1.0949198562635338,98.54278706371811,44577.27280849662,0.0,44577.27280849662,0.84,37444.90915913716,7132.36364935946,37444.90915913716,32.84759568790604,9.854278706371812,7740.775143478578,7142.844108995829,0.35,2499.99543814854,4642.848670847288,0.004232249882670206,0.0,0.0,6
228,42001,ADAMS,broiler,2.36,True,2.3,1.93,0.5049617985421972,96472.86432147278,1796386.8231844231,0.0313790970032966,0.5795168599359688,56368.99638014783,32666.783779965263,32666.783779965263,12381.416660401888,0.0,12381.416660401888,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,11464.880619691085,21974.35452107458,22929.76123938217,0.0,0.0,0.0,0.75,9286.062495301416,0.9,2785.8187485904255,309.53541651004707,0.9,8357.456245771275,0.9,835.7456245771272,92.86062495301405,8357.456245771276,33893.8093718023,0.0,33893.8093718023,0.84,28470.79987231393,5423.009499488369,28470.79987231393,2785.8187485904255,835.7456245771272,59990.56075331538,27323.77697335012,0.35,9563.32194067254,17760.45503267758,0.020950318295875035,0.0,0.0,6
229,42001,ADAMS,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,4692.0,1796386.8231844231,0.0908414358985277,0.1862371580905419,163186.3584472676,30391.36363636361,30391.36363636361,39408.19603175563,0.0,39408.19603175563,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,47271.84795092845,0.0,47271.84795092845,0.0,3643.8716128840683,64998.79093252663,0.75,29556.147023816724,0.9,8866.844107145016,985.2049007938895,0.9,26600.532321435054,0.9,2660.0532321435035,295.56147023816675,26600.532321435054,22394.142776431094,0.0,22394.142776431094,0.84,18811.07993220212,3583.0628442289744,18811.07993220212,8866.844107145016,2660.0532321435035,174713.2557865561,144321.8921501925,0.35,50512.66225256737,93809.22989762513,0.11065781939877854,0.0,0.0,6
230,42001,ADAMS,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,7465.0,1796386.8231844231,0.6023979832734655,0.339503246421141,1082139.799465324,367389.975,367389.97500000003,79771.13744869284,0.0,79771.13744869284,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,72789.67260977515,0.0,291158.6904391006,628417.5068643921,89773.92955205603,0.0,0.98,78175.71469971898,0.9,1435.8804740764697,159.54227489738537,0.98,76612.20040572461,0.9,1407.1628645949386,156.35142939943762,73556.91993159144,192963.71607964803,3055.280474133172,196018.9965537812,0.68,133292.91765657123,62726.07889720998,133292.91765657123,1435.8804740764697,1407.1628645949386,1084982.8428039954,717592.8678039954,0.35,251157.50373139838,466435.364072597,0.550209401943461,0.0,0.0,6
231,42001,ADAMS,layer,2.64,True,1.78,1.82,0.37046287046287046,210832.0,1796386.8231844231,0.0816380290424484,0.3353266292640665,146653.47964260157,49176.816998399976,49176.816998399976,6516.39049966803,0.0,6516.39049966803,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,39996.40353889133,0.0,106657.07610371023,0.0,0.0,0.0,0.95,6190.570974684629,0.9,293.23757248506143,32.58195249834017,0.84,5200.079618735088,0.9,891.4422203545868,99.04913559495401,5200.079618735089,15880.897345158137,0.0,15880.897345158137,0.98,15563.279398254974,317.6179469031631,15563.279398254974,293.23757248506143,891.4422203545868,147838.15943544122,98661.34243704125,0.35,34531.46985296444,64129.87258407682,0.0756479065676149,0.0,0.0,6
232,42001,ADAMS,pig,2.36,True,2.0,3.2,0.2648305084745763,11016.0,1796386.8231844231,0.1937434547822617,0.092772221151171,348038.18924908206,32288.275862068946,32288.275862068942,1941.7315259418442,0.0,1941.7315259418442,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,70787.4283218472,135675.90428354047,141574.8566436944,0.0,0.0,0.0,0.75,1456.298644456383,0.9,436.8895933369151,48.54328814854608,0.9,1310.6687800107447,0.9,131.06687800107449,14.562986444563819,1310.668780010745,8006.53167011379,0.0,8006.53167011379,0.84,6725.486602895583,1281.045067218207,6725.486602895583,436.8895933369151,131.06687800107449,348606.14572042006,316317.8698583511,0.35,110711.25445042289,205606.61540792824,0.2425345537942704,0.0,0.0,6
233,42009,BEDFORD,broiler,2.36,True,2.3,1.93,0.5049617985421972,128971.7422619368,2944383.1140546612,0.024393384660276,0.608036133831091,71823.46988835666,43671.264949250166,43671.264949250166,892949.5255146653,0.0,892949.5255146653,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,14608.163367123389,27998.979786986496,29216.326734246777,0.0,0.0,0.0,0.75,669712.144135999,0.9,200913.64324079963,22323.738137866632,0.9,602740.9297223991,0.9,60274.09297223994,6697.121441359988,602740.9297223991,1104902.08002504,0.0,1104902.08002504,0.84,928117.7472210337,176784.3328040064,928117.7472210337,200913.64324079963,60274.09297223994,333011.20610139624,289339.9411521461,0.35,101268.97940325113,188070.96174889494,0.11893761840746085,0.0,0.0,6
234,42009,BEDFORD,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,8424.0,2944383.1140546612,0.0948389143853546,0.1954022900965723,279242.0980715138,54564.54545454544,54564.54545454544,107678.8469431162,0.0,107678.8469431162,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,80890.89141480184,0.0,80890.89141480184,0.0,6235.339546557641,111224.97569535254,0.75,80759.13520733715,0.9,24227.74056220114,2691.971173577902,0.9,72683.22168660344,0.9,7268.322168660338,807.5913520733711,72683.22168660346,33423.185051087035,0.0,33423.185051087035,0.84,28075.47544291311,5347.7096081739255,28075.47544291311,24227.74056220114,7268.322168660338,310738.1608023753,256173.61534782985,0.35,89660.76537174045,166512.8499760894,0.10530409174403695,0.0,0.0,6
235,42009,BEDFORD,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,12751.0,2944383.1140546612,0.5983291639199517,0.3562109330172436,1761710.2868923494,627540.4649999996,627540.4649999997,146906.14472327914,0.0,146906.14472327914,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,118500.69194343158,0.0,474002.7677737263,1023055.9737782924,146150.85339689895,0.0,0.98,143968.02182881357,0.9,2644.3106050190167,293.8122894465573,0.98,141088.6613922373,0.9,2591.424392918646,287.9360436576271,134611.65903048584,118115.74116061891,6477.0023617514535,124592.74352237037,0.68,84723.06559521185,39869.67792715851,84723.06559521185,2644.3106050190167,2591.424392918646,1766946.021890287,1139405.5568902874,0.35,398791.94491160056,740613.6119786869,0.4683701213082668,0.0,0.0,6
236,42009,BEDFORD,layer,2.64,True,1.78,1.82,0.37046287046287046,38386.0,2944383.1140546612,0.0086431305023652,0.3518287755266734,25448.687503734876,8953.580563199996,8953.580563199996,15580.810163123522,0.0,15580.810163123522,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,6940.551137382238,0.0,18508.13636635264,0.0,0.0,0.0,0.95,14801.769654967346,0.9,701.136457340559,77.90405081561767,0.84,12433.48651017257,0.9,2131.4548303152983,236.82831447947729,12433.48651017257,27363.25367696852,0.0,27363.25367696852,0.98,26815.98860342915,547.2650735393727,26815.98860342915,701.136457340559,2131.4548303152983,28281.278791390734,19327.69822819074,0.35,6764.694379866759,12563.00384832398,0.00794494665135193,0.0,0.0,6
237,42009,BEDFORD,pig,2.36,True,2.0,3.2,0.2648305084745763,26772.0,2944383.1140546612,0.2737954065320524,0.0973377421356018,806158.5716987065,78469.65517241374,78469.65517241372,2624.302556526496,0.0,2624.302556526496,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,163964.45526075386,314265.2059164449,327928.9105215077,0.0,0.0,0.0,0.75,1968.226917394872,0.9,590.4680752184616,65.60756391316238,0.9,1771.4042256553848,0.9,177.14042256553853,19.682269173948725,1771.4042256553848,22446.3645124828,0.0,22446.3645124828,0.84,18854.946190485553,3591.4183219972474,18854.946190485553,590.4680752184616,177.14042256553853,806926.1801964905,728456.5250240767,0.35,254959.7837584268,473496.7412656499,0.29944322188888356,0.0,0.0,6
238,42011,BERKS,broiler,2.36,True,2.3,1.93,0.5049617985421972,2742038.0,9447090.820569497,0.1595838172030093,0.615868135089071,1507602.8146099895,928484.5338888887,928484.5338888885,252423.71975269914,0.0,252423.71975269914,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,306631.080937625,587709.5717971146,613262.16187525,0.0,0.0,0.0,0.75,189317.78981452435,0.9,56795.33694435731,6310.592993817474,0.9,170386.01083307192,0.9,17038.60108330719,1893.1778981452408,170386.01083307192,716160.0391842633,0.0,716160.0391842633,0.84,601574.4329147812,114585.60626948217,601574.4329147812,56795.33694435731,17038.60108330719,1581436.752637654,652952.2187487654,0.35,228533.27656206788,424418.9421866975,0.10074595158530479,0.0,0.0,6
239,42011,BERKS,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,5945.0,9447090.820569497,0.0205948179452805,0.1979192309438306,194561.11556215936,38507.38636363633,38507.38636363633,25093.793624663427,0.0,25093.793624663427,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,56360.49213629239,0.0,56360.49213629239,0.0,4344.454602172539,77495.67668740205,0.75,18820.34521849757,0.9,5646.103565549273,627.3448406165853,0.9,16938.31069664781,0.9,1693.8310696647811,188.20345218497573,16938.31069664781,41424.8294334285,0.0,41424.8294334285,0.84,34796.85672407994,6627.9727093485635,34796.85672407994,5646.103565549273,1693.8310696647811,201901.0501973734,163393.66383373708,0.35,57187.78234180798,106205.8814919291,0.025210497297158265,0.0,0.0,6
240,42011,BERKS,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,29704.0,9447090.820569497,0.4288927892891305,0.3607992203249718,4051789.132701792,1461882.36,1461882.36,1578934.2297371286,0.0,1578934.2297371286,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,272541.8699126766,0.0,1090167.4796507063,2352944.8102461076,336134.97289230116,0.0,0.98,1547355.545142386,0.9,28420.81613526824,3157.868459474248,0.98,1516408.4342395384,0.9,27852.39981256295,3094.7110902847708,1516408.4342395384,291435.3735776086,0.0,291435.3735776086,0.68,198176.05403277386,93259.31954483475,198176.05403277386,28420.81613526824,27852.39981256295,4108062.348649623,2646179.9886496225,0.35,926162.9960273678,1720016.9926222549,0.4082870283117501,0.0,0.0,6
241,42011,BERKS,layer,2.64,True,1.78,1.82,0.37046287046287046,2090750.0,9447090.820569497,0.1448565706277384,0.3563606170722679,1368473.1786764844,487669.9463999999,487669.94639999984,121352.42531951993,0.0,121352.42531951993,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,373219.95782085933,0.0,995253.220855625,0.0,0.0,0.0,0.95,115284.80405354392,0.9,5460.859139378405,606.7621265976004,0.84,96839.23540497689,0.9,16601.011783710328,1844.5568648567023,96839.23540497689,99884.38772392139,0.0,99884.38772392139,0.98,97886.69996944295,1997.6877544784365,97886.69996944295,5460.859139378405,16601.011783710328,1390535.049599573,902865.1031995731,0.35,316002.7861198506,586862.3170797225,0.13930575831308084,0.0,0.0,6
242,42011,BERKS,pig,2.36,True,2.0,3.2,0.2648305084745763,78195.0,9447090.820569497,0.2460720049348412,0.09859153163336,2324664.57901907,229192.24137931017,229192.2413793102,69444.24660283788,0.0,69444.24660283788,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,472813.13471574313,906225.174871841,945626.2694314863,0.0,0.0,0.0,0.75,52083.18495212842,0.9,15624.95548563852,1736.106165070947,0.9,46874.86645691557,0.9,4687.486645691559,520.8318495212843,46874.866456915566,400715.59646121884,0.0,400715.59646121884,0.84,336601.1010274238,64114.49543379503,336601.1010274238,15624.95548563852,4687.486645691559,2344977.0211504004,2115784.77977109,0.35,740524.6729198814,1375260.1068512085,0.3264507644927059,0.0,0.0,6
243,42013,BLAIR,broiler,2.36,True,2.3,1.93,0.5049617985421972,436.0,3450878.018991047,8.552807132820446e-05,0.5002065878357581,295.14694135319917,147.63444444444437,147.63444444444437,0.0010744133558945935,0.0,0.0010744133558945935,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,60.029886376921866,115.05728222243359,120.05977275384373,0.0,0.0,0.0,0.75,0.0008058100169209451,0.9,0.00024174300507628354,2.6860333897364832e-05,0.9,0.0007252290152288506,0.9,7.252290152288508e-05,8.058100169209444e-06,0.0007252290152288506,21.15738711408713,0.0,21.15738711408713,0.84,17.77220517583319,3.3851819382539396,17.77220517583319,0.00024174300507628354,7.252290152288508e-05,295.14725561910575,147.51281117466138,0.35,51.62948391113148,95.8833272635299,5.926937241028399e-05,0.0,0.0,6
244,42013,BLAIR,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,2188.0,3450878.018991047,0.0255481951815901,0.1607495136327727,88163.70517704225,14172.272727272708,14172.272727272708,7.243067962908563,0.0,7.243067962908563,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,25539.274885323044,0.0,25539.274885323044,0.0,1968.6524390769848,35116.50296731919,0.75,5.432300972181422,0.9,1.6296902916544265,0.18107669907271395,0.9,4.88907087496328,0.9,0.4889070874963281,0.0543230097218142,4.88907087496328,48943.10754496225,0.0,48943.10754496225,0.84,41112.21033776829,7830.897207193964,41112.21033776829,1.6296902916544265,0.4889070874963281,88165.8237744214,73993.55104714869,0.35,25897.74286650204,48095.80818064665,0.029729969200981043,0.0,0.0,6
245,42013,BLAIR,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,18707.0,3450878.018991047,0.9104262356983744,0.293040241262774,3141769.8846842824,920665.0049999998,920665.0049999999,5.823691874825899,0.0,5.823691874825899,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,211329.81287114008,0.0,845319.2514845603,1824480.7177875089,260640.10254107276,0.0,0.98,5.707218037329381,0.9,0.10482645374686657,0.011647383749651838,0.98,5.593073676582793,0.9,0.10272992467192897,0.011414436074658765,5.5188823266421565,89453.17364178071,0.07419134994063638,89453.24783313065,0.68,60828.20852652885,28625.0393066018,60828.20852652885,0.10482645374686657,0.10272992467192897,3141770.0922406605,2221105.0872406606,0.35,777386.7805342311,1443718.3067064295,0.8924208245355149,0.0,0.0,6
246,42013,BLAIR,layer,2.64,True,1.78,1.82,0.37046287046287046,55553.0,3450878.018991047,0.0129732987835729,0.2894352185942922,44769.271606035014,12957.803913599984,12957.803913599984,0.1512800366173641,0.0,0.1512800366173641,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,12209.801347100458,0.0,32559.470258934558,0.0,0.0,0.0,0.95,0.1437160347864959,0.9,0.0068076016477814005,0.0007564001830868217,0.84,0.12072146922065655,0.9,0.02069510900925541,0.0022994565565839335,0.12072146922065656,2971.9738530475533,0.0,2971.9738530475533,0.98,2912.5343759866023,59.43947706095105,2912.5343759866023,0.0068076016477814005,0.02069510900925541,44769.29910874567,31811.495195145682,0.35,11134.023318300988,20677.471876844695,0.012781583786757342,0.0,0.0,6
247,42013,BLAIR,pig,2.36,True,2.0,3.2,0.2648305084745763,4805.038166156168,3450878.018991047,0.0509667422651343,0.0800758000260751,175880.01058233393,14083.732555974944,14083.732555974944,0.06110381638134021,0.0,0.06110381638134021,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,35772.20554216961,68563.39395582509,71544.41108433923,0.0,0.0,0.0,0.75,0.045827862286005154,0.9,0.013748358685801548,0.0015275954095335057,0.9,0.04124507605740464,0.9,0.004124507605740461,0.0004582786228600512,0.041245076057404635,2099.35985317665,0.0,2099.35985317665,0.84,1763.462276668386,335.89757650826414,1763.462276668386,0.013748358685801548,0.004124507605740461,175880.0284552002,161796.29589922525,0.35,56628.703564728836,105167.59233449641,0.06500835310433639,0.0,0.0,6
248,42015,BRADFORD,broiler,2.36,True,2.3,1.93,0.5049617985421972,1732.0,3844886.774016687,0.0002085991339683,0.7312283763367748,802.0400512660518,586.4744444443387,586.4744444443387,0.13539799794520477,0.0,0.13539799794520477,0.2033898305084746,0.3898305084745763,0.4067796610169492,0.0,0.0,0.0,163.12679008801055,312.6596810020202,326.2535801760211,0.0,0.0,0.0,0.75,0.10154849845890357,0.9,0.03046454953767108,0.0033849499486301206,0.9,0.09139364861301322,0.9,0.009139364861301317,0.001015484984589034,0.09139364861301322,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.03046454953767108,0.009139364861301317,802.0796551804508,215.6052107361121,0.35,75.46182375763922,140.14338697847288,7.66520742238005e-05,0.0,0.0,6
249,42015,BRADFORD,cow_beef,1.6569999999999998,True,2.0,6.6,0.18287887931822758,9758.0,3844886.774016687,0.0699545787028153,0.2349921186748027,268967.4344363639,63205.22727272725,63205.22727272725,8.210708085369438,0.0,8.210708085369438,0.28968014484007243,0.0,0.28968014484007243,0.0,0.022329511164755584,0.39831019915509963,77914.52536478858,0.0,77914.52536478858,0.0,6005.911330202453,107132.47237658432,0.75,6.158031064027078,0.9,1.847409319208124,0.20526770213423595,0.9,5.5422279576243705,0.9,0.5542227957624369,0.0615803106402707,5.5422279576243705,0.0,0.0,0.0,0.84,0.0,0.0,0.0,1.847409319208124,0.5542227957624369,268969.8360684789,205764.60879575164,0.35,72017.61307851307,133746.99571723858,0.07315353841492987,0.0,0.0,6
250,42015,BRADFORD,cow_milk,1.7839999999999998,True,0.5,1.0,0.28026905829596416,15351.0,3844886.774016687,0.4586904663451232,0.4283816827503943,1763612.9074179106,755499.4649999999,755499.465,268.14372193319747,0.0,268.14372193319747,0.06726457399103139,0.0,0.26905829596412556,0.5807174887892376,0.08295964125560538,0.0,118628.67090255005,0.0,474514.6836102002,1024160.8587920152,146308.69411314506,0.0,0.98,262.78084749453353,0.9,4.826586994797544,0.5362874438663932,0.98,257.52523054464285,0.9,4.730055254901612,0.5255616949890678,257.4864681446833,314897.3274189541,0.038762399959605495,314897.3661813541,0.68,214130.2090033208,100767.15717803329,214130.2090033208,4.826586994797544,4.730055254901612,1763622.4640601603,1008122.9990601605,0.35,352843.04967105616,655279.9493891043,0.3584084015727218,0.0,0.0,6
